Unnamed: 0,title,text,label
71560,Czech president's spokesman likens EU to Third Reich in outburst over spirit ingredient,"PRAGUE (Reuters) - The Czech president s spokesman likened the European Union to the Third Reich of Adolf Hitler on Thursday while criticizing the bloc s executive over a regulation on food safety. Jiri Ovcacek made the comment while citing the case of an ingredient in a Czech potato-based alcohol locally known as  rum  that cannot be labeled that way due to an EU ban which says the term must be reserved for cane-based spirits. The EU s food watchdog, the European Food Safety Authority (EFSA), has ruled that the ingredient, called rum-ether, should be discontinued and replaced gradually from April 2018 on the grounds that it contains a material that can damage body cells. Ovcacek shared an article from a Czech news website on his Facebook page on the issue, adding the comment:  The Empire has decided that there will be no  tuzemak  (Czech rum) to drink in the protectorate.   Empire  in the Czech context is often understood to refer to Hitler s Third Reich, while the  protectorate  is what the country was called by the Nazi regime during World War Two. When asked about the comment, Ovcacek said his words were warranted because such actions by some in the EU damaged its reputation.  It points to the absolute insensibility of the European Commission,  Ovcacek said. Ovcacek s comments have led to controversy before, such as his outbursts against Prime Minister Bohuslav Sobotka and some of his ministers, and even against the Czech media. Czech President Milos Zeman has portrayed himself as a Europhile and fan of a federal EU. But he has also expressed pro-Russian and anti-immigration views and built up relations with China, in contrast to the pro-Western and human rights-based style of Czech foreign policy established by the late President Vaclav Havel. ",0
15010,Road to 270: 's new election map,"Washington One week after we moved Nevada and Florida from ""battleground"" to ""lean Democratic,"" both states appear to be snapping back to their traditional toss-up status. Our new CNN electoral outlook places both states back in the ""battleground"" category and increases the up-for-grabs turf to six states and two congressional districts worth a total of 87 electoral votes.

Note: The split congressional district ratings are symbolized with diagonal lines.

Clinton had not yet finished her two-day swing through the Sunshine State before her campaign let it be known that she would be back in Florida this weekend.

Florida is also one of the handful of states where the Clinton campaign remains heavily on the air with campaign advertising and where it announced today that two closing argument ads will begin to be seen across the state.

Florida's 29 electoral votes are the biggest prize on the map among competitive states and both campaigns plan to fight it out there all the way through November 8.

In Nevada, polls continue to show it is a margin-of-error race between Clinton and Trump and both candidates are expected back in the Silver State before Election Day.

As Trump continues to shore up his Republican support and improve his standing among Hispanics (though still losing this group by a wide margin), he is ensuring Nevada remains competitive all the way through Election Day.

With the new changes to the CNN electoral outlook, our current snapshot has Clinton at 272 electoral votes from states either solidly or leaning in her direction. Trump has a total of 179 electoral votes from the states either solidly or leaning in his direction. That leaves 87 electoral votes currently up for grabs in the remaining battleground states.

The full rundown is below:

California (55), Connecticut (7), Delaware (3), DC (3), Hawaii (4), Illinois (20), Maine (3), Maryland (10), Massachusetts (11), New Jersey (14), New York (29), Oregon (7), Rhode Island (4), Vermont (3), Washington (12), Minnesota (10), New Mexico (5) (200 total)",0
41965, Battleground State To Move Forward With UNPRECEDENTED Statewide General Election Recount,"Perhaps the Green Party isn t so useless after all. Jill Stein s push for recounts in some battleground states is gaining momentum. Stein raised $5 million to cover the costs of recounts over the Thanksgiving holiday, and as soon as the Green Party pays its fee, the Wisconsin Elections Board is prepared to go forward with a statewide recount.The elections board has already put an internal team together, they ve been working with their county clerks, and they ve arranged for the necessary legal counsel from the Wisconsin Department of Justice. Michael Haas, the election board s administrator, said: We plan to hold a teleconference meeting for county clerks next week and anticipate the recount will begin late in the week after the Stein campaign has paid the recount fee, which we are still calculating. This is unlike the Florida recounts in 2000, where the vote was so close it automatically triggered a machine recount. From there, well, we all remember how it spiraled out of control. Al Gore won the popular vote that year, but not nearly to the degree that Hillary has won this year s popular vote.Also, Wisconsin does not have an automatic recount trigger   a candidate has to request a recount no matter how close the vote is.A battleground state recount isn t going to help Jill Stein any, and she knows that, so what s her game here? She says she s worried that foreign hackers skewed our votes and elected Trump for us. The Green Party is actually asking Wisconsin for a reconciliation of paper records, which goes a step beyond a simple vote recount   it s an audit of paper ballots and paper trails from electronic voting machines. They re focusing on the substantial increase of absentee ballots in Wisconsin, along with the electronic voting systems that have been under scrutiny since we began seeing massive cyberattacks from parties interested in influencing our election results.Stein s fundraising website makes it clear that they know there s no guarantee any states in which the Greens are petitioning will actually move on to a recount, and she does admit that they don t have a smoking gun that proves Trump s win is illegitimate.In fact, Wisconsin actually doesn t believe a recount will change anything, despite the fact that some major vote discrepancies have already been found. Howver, provided all paperwork is filed properly, they will generally proceed with their recounts regardless.Hillary is now leading the national popular vote by 2.1 million, and is approaching a 2 percent margin. That s a greater margin than John F. Kennedy, Richard Nixon, Grover Cleveland, James A. Garfield, and James K. Polk had when they were elected. If her lead continues to grow, she could approach Jimmy Carter s margin, and perhaps George W. Bush s margin of victory in 2004.Hillary and her campaign have stayed quietly out of the recount debate thus far. Stein and the Green Party are pushing for recounts in both Michigan and Pennsylvania as well, but it s not yet known whether those two states will actually do it. It s also not clear whether this could flip the election. What Wisconsin does in the coming days could set an interesting tone.Photo of Donald Trump by Bill Pugliano/Getty Images. Photo of Hillary Clinton by Chip Somodevilla/Getty Images",1
66366,"Philippines' Duterte, in about-face, says he supports same-sex unions","MANILA (Reuters) - Philippine President Rodrigo Duterte on Sunday expressed his support for same-sex unions, after previously declaring his opposition to gay marriage, in an about-face that may displease bishops in the mainly Roman Catholic country. Speaking at a gathering of lesbian, gay, bisexual, and transgender (LGBT) people in his hometown Davao City, Duterte vowed to protect the rights of homosexuals and invited them to nominate a representative to work in his government.  I said I am for (same) sex marriage if that is the trend of the modern times,  he said.  If that will add to your happiness, I am for it.  Duterte previously was quoted by local media as saying he was opposed to gay unions because marriage in the Philippines is only between a man and a woman. Duterte had brought up the gender issue in the past while attacking Western countries that allow it, especially those who criticize his brutal war on drugs. Many countries, mostly in Western Europe and the Americas, have already recognized same-sex unions. Australia is the latest to legalize it. Catholic bishops in the Philippines, who also oppose Duterte s bloody anti-narcotics campaign, have voiced concern over legalizing same-sex marriage after his top ally in Congress vowed earlier this year to push for it.  Why impose a morality that is no longer working and almost passed,  Duterte said, in an apparent reference to traditional church teaching on the issue.  So I am with you.  He asked the LGBT community to nominate a representative whom he could appoint to a government post, saying he needed  the brightest  to replace those he has recently fired over allegations of corruption.  You nominate somebody who is honest, hardworking. I give you until the second week of January to nominate,  he said. ",0
2912,BRILLIANT: [VIDEO] SHERIFF CLARKE EXPLAINS HOW #BlackLIESMatter IS BASTARD CHILD OF #HandsUpDontShoot LIE,"Nothing like a good dose of Sheriff Clarke to expose the lies of the left  After showing a clip of the confrontation between Hillary Clinton and some  Black Lives Matter  representatives in which things became tense and Clinton was clearly uncomfortable, Sheriff David Clarke is asked to weigh in on what is happening.He leads off by saying,  Hillary meet Frankenstein, they created this monster and now they realize that if you cannot continue to feed it the beast the beast will turn on you and eat you and that s what s going on here. He said that he refers to the group as Black Lies Matter because they are perpetuating lies built upon a foundation of lies, the  bastard child  of the original lie of the  Hands Up Don t Shoot  narrative built upon the justified self-defense shooting of hood rat Michael Brown.Sheriff Clarke describes the group as  a conglomeration of misfits,  noting their ranks include retreads and operatives from the occupy movement, organized labor, criminals, black racialists, cop haters and anarchists. He fails to include their funding source, billionaire America-hater George Soros. Any Marxist associated or otherwise subversive movement in this nation invariably has the stain of Soros visible just below the surface.Sheriff Clarke says,  No longer in the United States, and I think that I m living proof of that, no longer can blacks as a whole claim victim status except for one situation. They are victims to the Democrat Party in the United States of America and what modern liberalism has done to the black family. The speak to the absurdity of Democrat candidate for president Martin O Malley caving to  Black Lives Matter  pressure to walk back a statement that all lives matter.Clarke says  It s an example of the monster that they ve created that they cannot feed anymore. They re not in control of this movement. This was created to mobilize the black vote for the 2016 election. The problem is we ve got a long way to go and there s only so long that you can keep that sort of negative movement going before you lose control of it. I though O Malley, his reaction after that was pathetic. They point to how well the cowering to the black thugs has demonstrated the lack of character on the part of both O Malley and Barry  Surrender the mic  Sanders and their unfitness for the world leadership stage.They also note the hypocrisy of the faux-movement in that only the black lives which they can use to foment unrest matter. The black on black violence is never mentioned and it doesn t matter because it carries with it no political capital. Via: Rick Wells",1
52219,DIGITAL TYRANNY: Google Will Make ‘Those Kinds of Sites’ Harder to Find,"21st Century Wire says This has been an ongoing project of the search giant, long in the making, and already underway. In fact, this website, 21stCenturyWire.com, has felt the impact of its content being  disappeared  in Google s search results   resulting in a drop of over 50% in our organic search query traffic since April.It s  those kinds of sites  like RT, Sputnik, 21WIRE and many others that are targets in the grand plan, as outlined here by Robert Parry of Consortium News: YOU DON T NEED A HUGE AMOUNT OF IMAGINATION  TO SEE HOW THIS COMBINATION OF MAINSTREAM  GROUPTHINK AND ARTIFICIAL INTELLIGENCE COULD  CREATE AN ORWELLIAN FUTURE IN WHICH ONLY ONE  SIDE OF A STORY GETS TOLD AND THE OTHER SIDE  SIMPLY DISAPPEARS FROM VIEW. RTGoogle will  de-rank  RT articles to make them harder to find   Eric SchmidtEric Schmidt, the Executive Chairman of Google s parent company Alphabet, says the company will  engineer  specific algorithms for RT and Sputnik to make their articles less prominent on the search engine s news delivery services. We are working on detecting and de-ranking those kinds of sites   it s basically RT and Sputnik, Schmidt said during a Q & A session at the Halifax International Security Forum in Canada on Saturday, when asked about whether Google facilitates Russian propaganda. We are well of aware of it, and we are trying to engineer the systems to prevent that [the content being delivered to wide audiences]. But we don t want to ban the sites   that s not how we operate. The discussion focused on the company s popular Google News service, which clusters the news by stories, then ranks the various media outlets depending on their reach, article length and veracity, and Google Alerts, which proactively informs subscribers of new publications.RT has criticized the proposed move   whose timescale has not been publicized   as arbitrary and a form of censorship.Good to have Google on record as defying all logic and reason: facts aren t allowed if they come from RT,  because Russia    even if we have Google on Congressional record saying they ve found no manipulation of their platform or policy violations by RT, Sputnik and RT Editor-in-Chief Margarita Simonyan said in a statement.During the discussion, Schmidt claimed that he was very strongly not in favor of censorship, but said that he has faith in ranking without acknowledging if the system might serve the same function. Schmidt, who joined Google in 2001, said that the company s algorithm was capable of detecting repetitive, exploitative, false, and weaponized info, but did not elaborate on how these qualities were determined.The Alphabet chief, who has been referred to by Hillary Clinton as a longtime friend, added that the experience of the last year showed that audiences could not be trusted to distinguish fake and real news for themselves.Continue this story at RT READ MORE SCI-TECH NEWS AT: 21st Century Wire Sci-Tech FilesSUPPORT 21WIRE  SUBSCRIBE & BECOME A MEMBER @ 21WIRE.TV",1
64982,"Trump's defense chief eyes debut trip to Japan, South Korea next week","WASHINGTON (Reuters) - U.S. President Donald Trump’s defense secretary plans to visit Japan and South Korea next week, choosing the two close U.S. allies for his debut trip abroad as Pentagon chief, a U.S. official said on Tuesday, speaking on condition of anonymity. James Mattis, a retired Marine general, was sworn into the Pentagon’s top job shortly after Trump’s inauguration on Friday and a quick departure to Asia could be seen as a nod to the importance the new U.S. administration places on security ties. The trip would closely follow Trump’s withdrawal from the 12-nation Trans-Pacific Partnership (TPP) trade pact, fulfilling a campaign pledge but disappointing many key U.S. allies in Asia. Japanese Prime Minister Shinzo Abe, for example, had touted TPP in part as a counter-weight to a rising China. No further details were immediately available about Mattis’ proposed itinerary. Still, Mattis, in his confirmation hearing this month, described “the Pacific theater” as a priority and analysts expect new U.S. military spending under Trump’s administration would strengthen America’s military presence in Asia over time. Topping U.S. concerns in the region are North Korea’s nuclear weapons and missile programs and China’s military moves in the South China Sea. Tension with Beijing escalated this week when Trump’s White House vowed to defend “international territories” in the strategic waterway. China responded by saying it had “irrefutable” sovereignty over disputed islands there. Mattis, in his Senate testimony, also voiced concern about North Korea, describing Pyongyang’s activities as a “serious threat” that required U.S. attention.    There are about 28,500 U.S. troops based in South Korea helping to defend the country against North Korea, which has technically remained in a state of war with the South since the 1950-53 Korean conflict. South Korea and the United States say the upcoming deployment of the Terminal High Altitude Area Defense (THAAD) system will better help to protect Seoul against North Korea’s nuclear and ballistic capabilities. But China says THAAD’s powerful radar could penetrate its own territory, prompting calls from some South Korean opposition leaders to delay or cancel its deployment.  ",0
55557,If Your Biological Plumbing Doesn’t Match Sign On Door You’ll Have To Use Another Bathroom If This Bill Passes,"PC is killing our country. This is called fighting back While counterculture crackpots are working themselves into a lather over the prospect that, in some places, men who think that they re women can go tinkle in the same restroom where a 6-year-old girl is pulling down her panties, one state legislator has decided that it might be time to push back.Indiana State Sen. Jim Tomes, who probably accepts basic biology and believes that people born with a penis are male, proposed a bill that would make it a Class A misdemeanor for trannies to use a bathroom that doesn t correspond to their birth gender.Last week, Tomes uttered the following line that s sure to ignite tempers among the social justice mob:  If you were born a man, then you are obliged to use the males  restroom. What s next? A hereditary monarchy?Anyone convicted of a Class A misdemeanor could face a year in prison and as much as a $5,000 fine.It should be noted, though, that the language in the legislation makes exceptions for janitors, first aid providers, and parents accompanying children under the age of 8.The bill does, however, cover schools. So if it passes and Little Boy Twinkletoes decides that he needs to use the girls  locker room after gym class, then he s facing charges.Indiana saw some action in the culture war last year when the state passed a religious freedom law. That law was widely opposed by American liberals, who hate religious freedom.Via: DownTrend",1
60440," Sorry, Republicans, Workers Just Got A Major Win In This State","California has just become the latest and biggest state where workers will now receive an increase in the minium wage, up to $15 an hour.The proposed deal would see the wage increase in the state, from $10 an hour.The Los Angeles Times, which first reported the deal, said the wage would rise to $10.50 in 2017, to $11 an hour in 2018, and one dollar per year to take it to $15 by 2022. Businesses with fewer than 25 employees would have an extra year to comply.At $10 an hour, California already has one of the highest minimum wages in the nation along with Massachusetts. Only Washington, D.C., at $10.50 per hour is higher. The hike to $15 would make it the highest statewide wage in the nation by far, though raises are in the works in other states that might change by the time the plateau is reached in 2022.The ongoing campaign to increase the minimum wage in America, dubbed  the fight for fifteen,  has received support in the states most often as part of laws enacted pertaining to government employees and not the population as a whole. Oregon has enacted legislation upping pay in urban areas, while the city of Seattle passed a minimum wage increase ordinance.Ahead of the 2014 midterm elections, Democrats introduced a bill to increase the national minimum wage to $15. Despite having a majority of the votes in the Senate, the bill failed because enough Republicans opposed it reaching the critical requirement of 60 votes in favor.On the Democratic side of the presidential race, both Clinton and Sanders have backed minimum wage increase ballot initiatives, with Sanders often being more aggressive than Clinton in backing the most progressive iterations of the legislation.Republican presidential candidates have often opposed attempts to raise the wage, with some using the excuse that it would add to the cost of goods even though research indicates that this could easily be absorbed by companies while also preserving fat profits.Featured image via Flickr",1
53893,NBC News Releases First Promo for ’Sunday Night with Megyn Kelly’ (Video),"NBC News has released the first promotional video for anchor Megyn Kelly’s Sunday night news magazine show, Sunday Night with Megyn Kelly. [The former Fox News star is set to debut at her new network on June 4 at 7 p. m. ET.   “Sharp, strong journalism, and the power of NBC News,” the promo promises. In addition to the Sunday night show, Kelly is set to host a daytime news show that will premiere later this fall. NBC cut an hour of its   Today to make room for Kelly, who reportedly turned down a   $100 million offer to remain at Fox News last year. Sunday Night with Megyn Kelly will have a limited run on NBC this summer and then return to a more regular schedule in the spring of 2018, after the conclusion of the Winter Olympics and Sunday Night Football.   Follow Daniel Nussbaum on Twitter: @dznussbaum ",0
52798,U.S. reaffirms 'One China' policy to Beijing after Trump: White House,"WASHINGTON (Reuters) - The United States has been in touch with Chinese officials to reassure them that it is adhering to the “One China” policy after President-elect Donald Trump’s telephone call with the Taiwan’s leader last week. White House spokesman Josh Earnest said U.S. officials reiterated “our country’s continued commitment to a one-China policy.” The policy has been in place for 40 years and is focused on promoting and preserving peace and stability in the strait separating China and Taiwan, which is in U.S. interests, Earnest said. “If the president-elect’s team has a different aim, I’ll leave it to them to describe,” he said. ",0
611,"Obama passes baton to Clinton, stirs up '3rd term' charges","President Obama invoked his “Yes we can” 2008 campaign slogan Wednesday night at the Democratic National Convention, leaving little doubt that his declaration that Hillary Clinton was “fit” and “ready” to be commander-in-chief was a baton-passing of his eight years in office — a legacy that Republican nominee Donald Trump immediately attacked as “Owning the 3rd Term.”

Capping another night of Trump bashing — briefly interrupted by the official nomination of Tim Kaine to be Clinton’s vice presidential running mate — Obama declared, “There has never been a man or a woman – not me, not Bill, nobody – more qualified than Hillary Clinton to serve as president of the United States of America,” at the same time accusing Trump of peddling ""fear"" and a pessimistic vision of the country.

‎Republicans immediately fired back, with party Chairman Reince Priebus issuing a statement saying, “Tonight reinforced that the Hillary Clinton, Tim Kaine ticket is nothing more than two career DC insiders who want nothing more than to continue the failed Democrat status quo.”

He pointed to what he called the president’s “failed legacy in the Middle East” and said, “Our country cannot afford four more years like the last eight, which have left us less prosperous, less safe, and less free.”

Without question, the sitting president depends on his former secretary of state to help preserve his legacy, and fend off recurring Republican attempts to repeal ObamaCare, upend environmental regulations and more. But Republicans point to the other side of the picture – a debt nearing $20 trillion, tensions growing in America’s cities and an Islamic State threat that even top security officials suggest is growing in its reach and unpredictability.

“Our country does not feel 'great already' to the millions of wonderful people living in poverty, violence and despair,” Trump tweeted Wednesday night.

Obama, though, tried to frame the election as a choice between pessimism and optimism, as he set the stage for Clinton to accept the nomination Thursday night.

“America is already great. America is already strong,” Obama said. “And I promise you, our strength, our greatness, does not depend on Donald Trump.”

Clinton surprised the crowd by showing up onstage with Obama at the end of his speech, the two of them hugging and waving to delegates who were holding up ""thank you"" signs.

Obama’s address was delivered shortly after delegates finalized the party’s 2016 ticket. In an overwhelming voice vote, they nominated Virginia Sen. Tim Kaine for vice president.

Kaine himself, after starting off talking family and faith, shifted gears in the second half and shelved his nice-guy persona to deliver a broadside against Trump, as he accepted the VP nomination from his party.

“Hillary has a passion for kids and families. … Donald Trump has a passion too: It's himself,” Kaine said. The senator was merciless after that. He went on to mock Trump, imitating his Queens accent when he says, “Believe me.”

“We're gonna destroy ISIS so fast -- believe me! There's nothing suspicious in my tax returns -- believe me!” Kaine bellowed, as the crowd roared with laughter. “Here's the thing. Most people, when they run for president, they don't just say ‘believe me.’ They respect you enough to tell you how they will get things done. … You cannot believe one word that comes out of Donald Trump's mouth.”

While he was speaking, the Trump campaign was firing out press releases ripping Kaine as a “job killer” and part of the Washington establishment.

Former New York City Mayor Michael Bloomberg, who had considered an independent presidential run before ruling it out, made a late appearance Wednesday – with an endorsement that could help Clinton reach out to vital independents whom Trump also is courting, and a bagful of zingers aimed squarely at his fellow billionaire.

“Trump says he wants to run the nation like he’s run his business. God help us!” Bloomberg said, calling him a “dangerous demagogue” and claiming it’s “imperative” to elect Clinton.

The focus of the third convention night was heavy on gun control, global warming and even national security, an issue largely absent from the first two nights.

Together, the speakers Wednesday set the stage for Clinton to deliver her nomination acceptance speech and close out the convention Thursday night, after becoming Tuesday the first woman in U.S. history nominated for president by a major party.",0
22928,"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting","  As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting 'Look at illegal immigrants voting all over the country,' Donald Trump recently claimed in a Fox News interview, part of his ongoing effort to cast doubt on the integrity of the presidential election. There’s no evidence to support the Republican nominee’s claims of election fraud, but some cities are moving to expand voting rights to include noncitizens.   29, 2016 Some Democrat-Run Cities Want Their Illegal Alien Population to Vote 
EDITOR’S NOTE: Yesterday, FBI director James Comey announced that they have reopened the investigation into Crooked Hillary’s illegal email server. Yay! But even before that, Democrat operatives are working around the clock to skew the election results in any way they can. Today we present to you Democrat-run cities in America allowing illegal immigrants to vote in the upcoming election. Should illegal immigrant voting be legal? Wha…??? 
‘Look at illegal immigrants voting all over the country,’ Donald Trump recently claimed in a Fox News interview, part of his ongoing effort to cast doubt on the integrity of the presidential election. There’s no evidence to support the Republican nominee’s claims of election fraud, but some cities are moving to expand voting rights to include non-citizens (illegal immigrants) . Trump Opposes Same-Day Voter Registration to Prevent Illegal Immigrants from Voting: 
The latest is San Francisco , where the Nov. 8 ballot will include a measure allowing the parents or legal guardians of any student in the city’s public schools to vote in school board elections. The right would be extended to those with green cards, visas, or no documentation at all. “One out of three kids in the San Francisco unified school system has a parent who is an immigrant, who is disenfranchised and doesn’t have a voice,” says San Francisco Assemblyman David Chiu, the son of Taiwanese immigrants. “We’ve had legal immigrants who’ve had children go through the entire K-12 system without having a say.” Undocumented immigrants should also have the right, Chiu adds, to bypass the “broken immigration system in this country.” Should Illegal Immigrants Be Allowed to Vote in US Elections? 
Today there are six jurisdictions in Maryland that let non-citizens (illegal immigrants) vote in local elections. Chicago allows them to take part in elected parent advisory councils but not to vote in school board elections. Four towns in Massachusetts have moved to allow noncitizen voting and are awaiting state approval. And in New York City, where non-citizens (illegal immigrants) make up 21 percent of the voting-age population, the city council is drafting legislation that would allow more than 1.3 million legal residents to take part in municipal elections. The city previously allowed non-citizens (illegal immigrants) to vote in school board elections, but that ended when New York’s school boards were dissolved in 2002. Liberals Sign Petition to Allow Illegal Immigrants to Vote in 2016 Presidential Election: 
San Francisco has tried in the past to grant noncitizens access to school board elections. A 2004 measure narrowly failed, with 51 percent voting against it. “There was an opposition campaign at that time,” Chiu says. He sponsored another ballot measure in 2010, which also failed. This time, Chiu says, he’s hoping for a victory. So far he’s seen no organized opposition: “I think that’s because of the ugly, anti-immigrant statements expressed by Donald Trump and his supporters.” SHARE THIS ARTICLE  ",1
60708,MIKE ROWE SENDS A BRUTAL MESSAGE To The Media Trying To Label TRUMP Supporters As “Uneducated”,"An electrical contractor wrote to the 54-year-old host of  Dirty Jobs  to say that he finds it offensive when the media constantly refers to majority of the Republican nominee s supporters as  uneducated white men. If the media is referring to Trump supporters who happen to be male caucasians suffering from a lack of knowledge brought about by an absence of formal or practical instruction, than I guess  uneducated white men  is a fair description,  Rowe responded in a lengthy Facebook post.  However, if the Trump supporters in question are being dubbed  uneducated,  simply because they didn t earn a four-year degree, I d say the media s slip is showing. Let s assume that Donald Trump is indeed popular among white men who didn t graduate from college. The first question is, so what? Is this information newsworthy? Obviously, thousands of journalists think it is. To your point, the words  uneducated white men  now appear in hundreds of articles about Trump. But if this is truly important information, where were these reporters four years ago? In the last election, an even greater majority of African-American males who voted for President Obama had no college on their resume. Maybe I missed it, but I don t recall any headlines or articles that delved into Obama s popularity among  uneducated black men. If the media didn t care about the lack of college among black men supporting Obama, why do they care so much about the lack of college among white men supporting Trump? Moreover, when exactly did a lack of college become synonymous with a lack of education? There are many ways to become educated that don t involve the purchase of a diploma. Why would the media ignore thousands of apprenticeship programs, on-the-job-training opportunities, and all the other alternative educational options that have led so many people into so many successful careers? The answer is obvious   many in the press are looking for ways to impact the election. If a biased reporter can get away with labeling Trump supporters who didn t graduate from college as  uneducated,  he can simultaneously imply that any ballot cast for Trump is the hallmark of an  uneducated  voter. It s impossible for me to have this conversation and not think of my grandfather. Pop never made it to college. In fact, he never made it out of the 7th grade. But he never stopped learning or studying. He started as an electrician s helper, became an apprentice, a journeyman, a master electrician, a contractor, and then a small business owner. Later, as an electrical inspector for the state, he was responsible for guaranteeing the safety of hundreds of buildings in Maryland, as well as all the rides on the carnival midway at the State Fair. He was a modest man of real intelligence, admired and respected by everyone who knew him. But today, he d be right there with you, Albert   swelling out the ranks of  uneducated white men. Closing the skills gap and making college more affordable is beyond my pay grade, but it seems like we could start by reminding the media that a college degree is not the only path to success. It s well and good to promote higher education, but it s crazy to suggest the most expensive road to enlightenment is the best path for the most people. And it s equally nuts to pressure our kids to keep borrowing vast sums of money to become  educated  in careers that no longer exist. The media has minimized your work, insulted your intelligence, and ignored your contribution to civilized life. Try not to take it personally. Just keep doing what you do. Run your business. Vote your conscience. Keep the lights on for the rest of us. Read more: Daily Caller ",1
45883,Trump ban on transgender service members alarms some military officers,"WASHINGTON (Reuters) - U.S. President Donald Trump’s sudden decision to ban transgender  personnel from serving in the military has alarmed some senior military officers who were caught off guard by it. Trump’s declaration, which came via early morning tweets on Wednesday, appeared to pre-empt an ongoing Pentagon review looking into allowing openly transgender recruits to join the military, and he drew criticism from three senior officers interviewed by Reuters on Thursday.     “I hope our commander in chief understands that we don’t transmit orders via Twitter, and that he can’t, either,” one said by telephone, speaking on the condition of anonymity. “Even if this were an order, implementing it legally would take considerable time, if it’s even possible.”      Rights groups and some lawmakers from both parties accused Trump of politically motivated discrimination and said the decision creates uncertainty for transgender active-duty service members and reservists, who say they number in the thousands.. The United States’ top military officer, Marine General Joseph Dunford, told the armed forces on Thursday there had been no change yet to Pentagon policy on transgender personnel. Dunford, chairman of the Joint Chiefs of Staff, acknowledged the uncertainty that followed Trump’s announcement in a note to service chiefs, commanders and senior enlisted leaders. “I know there are questions about yesterday’s announcement on the transgender policy by the President,” Dunford wrote. “There will be no modifications to the current policy until the President’s direction has been received by the Secretary of Defense and the Secretary has issued implementation guidance,” Dunford said in the message, first reported by Reuters. Dunford then made the assurance that the military would “treat all of our personnel with respect.”  His message neither voiced support nor opposition to Trump’s decision. One official, speaking on condition of anonymity, said Dunford in a separate message sent more narrowly to heads of the Army, Navy, Marine Corps and Air Force acknowledged that Trump’s announcement on Wednesday was “unexpected.” The Defense Department had been expected to begin formally allowing transgender people to enlist this year. But Mattis on June 30 approved a six-month delay to allow for a review.  As a presidential candidate, Trump last year had vowed to fight for lesbians, gays, bisexuals and transgender people.  His move on Wednesday was praised by conservative activists and some fellow Republicans. The White House said Trump had “extensive discussions with his national security team,” and that Defense Secretary Jim Mattis was informed after the president decided on Tuesday to go ahead. Trump cited “tremendous medical costs and disruption” as a justification for the ban, a point disputed by experts and advocates for allowing military service to be determined by an individual’s capabilities, not gender identity or sexual preference. The Army’s chief of staff, General Mark Milley, said on Thursday that there had been issues with transgender individuals serving in the Army. “I will be candid. ... This is a complex issue and there (are) a variety of challenges out there that we have to deal with and we have been working through it, but this is not clean-cut either way,” he said. White House spokeswoman Sarah Sanders said implementation of  Trump’s decision was still being worked out. Separately, the Trump administration on Thursday told a U.S. appeals court in New York that federal law does not ban discrimination against gay employees, a sharp reversal of the position Democratic former President Barack Obama took. Trump’s plan to ban transgender military service members has  unleashed legal threats from advocates who say they are seeking plaintiffs who want to sue. Trump’s tweets did not make clear when a ban would go into effect, nor whether it applies to serving members of the military or those wishing to join.  But if the Defense Department actively roots out transgender people and discharges them from the military, the Pentagon is likely to face an especially contentious fight, legal experts say. “There’s no valid justification for excluding transgender people from the military,” said Jon Davidson, legal director for LGBT rights group Lambda Legal. It was also unclear whether it might go beyond active-duty forces and apply to reservists. Indiana National Guard reservist Cameron St. Andrew, who  resigned from full-time service after the November election, told Reuters that as a transgender person he was concerned about his status. “I try to be tough about it,” he said, but added: “It breaks your spirit down.” One active-duty U.S. military officer, speaking on condition of anonymity, said senior officials were not consulted. “We’re scratching our heads and asking where the hell this came from,” the officer said by phone.  “Maybe the president is in step with some members of Congress and some voters, but he is out of step with today’s military. Our service personnel today don’t give a damn about the personal lives of their comrades so long as they know they can trust them when it counts.” ",0
